customer_id,customer_segment,region,subscription_plan,signup_date
CUST_01761,enterprise,EU,basic,2022-11-14
CUST_01762,individual,EU,premium,2021-04-02
CUST_01763,small_business,NA,premium,2022-09-26
CUST_01764,small_business,NA,standard,2021-07-07
CUST_01765,small_business,NA,premium,2021-03-05
CUST_01766,enterprise,EU,basic,2021-02-21
CUST_01767,small_business,NA,standard,2021-04-02
CUST_01768,small_business,APAC,standard,2022-12-13
CUST_01769,small_business,EU,basic,2021-08-08
CUST_01770,individual,MEA,premium,2021-09-10
CUST_01771,individual,APAC,premium,2020-08-11
CUST_01772,enterprise,EU,standard,2021-03-31
CUST_01773,individual,NA,standard,2022-04-30
CUST_01774,individual,APAC,standard,2021-10-13
CUST_01775,individual,LATAM,enterprise,2021-03-23
CUST_01776,individual,EU,premium,2021-03-11
CUST_01777,individual,APAC,basic,2022-05-02
CUST_01778,individual,NA,basic,2020-09-06
CUST_01779,individual,EU,enterprise,2021-10-26
CUST_01780,small_business,NA,basic,2022-08-15
CUST_01781,individual,APAC,basic,2021-06-17
CUST_01782,individual,LATAM,enterprise,2021-08-22
CUST_01783,enterprise,NA,premium,2022-02-14
CUST_01784,small_business,LATAM,enterprise,2021-11-11
CUST_01785,enterprise,APAC,premium,2021-11-21
CUST_01786,government,APAC,basic,2022-09-09
CUST_01787,small_business,EU,basic,2021-02-20
CUST_01788,enterprise,LATAM,enterprise,2022-04-19
CUST_01789,small_business,NA,standard,2020-11-01
CUST_01790,enterprise,NA,standard,2021-11-28
CUST_01791,enterprise,APAC,enterprise,2022-05-23
CUST_01792,individual,NA,enterprise,2021-10-08
CUST_01793,individual,LATAM,basic,2021-07-04
CUST_01794,individual,LATAM,standard,2021-10-25
CUST_01795,small_business,NA,basic,2020-10-20
CUST_01796,government,EU,premium,2020-09-12
CUST_01797,individual,APAC,enterprise,2022-11-27
CUST_01798,enterprise,APAC,enterprise,2021-01-24
CUST_01799,enterprise,APAC,basic,2021-12-04
CUST_01800,individual,MEA,standard,2020-09-22
CUST_01801,small_business,EU,basic,2021-10-05
CUST_01802,individual,LATAM,standard,2022-04-15
CUST_01803,individual,LATAM,premium,2022-03-03
CUST_01804,individual,LATAM,enterprise,2021-03-26
CUST_01805,individual,APAC,standard,2020-10-15
CUST_01806,individual,LATAM,premium,2021-08-16
CUST_01807,small_business,EU,premium,2020-12-28
CUST_01808,individual,LATAM,basic,2022-07-21
CUST_01809,small_business,EU,standard,2021-04-25
CUST_01810,small_business,EU,standard,2021-01-20
CUST_01811,individual,NA,standard,2021-03-27
CUST_01812,individual,APAC,basic,2022-06-11
CUST_01813,small_business,NA,basic,2022-07-24
CUST_01814,individual,APAC,premium,2021-03-08
CUST_01815,enterprise,APAC,premium,2020-10-12
CUST_01816,government,EU,premium,2022-08-18
CUST_01817,individual,APAC,premium,2020-10-05
CUST_01818,individual,NA,standard,2021-11-25
CUST_01819,enterprise,LATAM,premium,2022-05-17
CUST_01820,individual,NA,standard,2021-04-15
CUST_01821,small_business,LATAM,enterprise,2022-06-12
CUST_01822,individual,LATAM,basic,2021-04-09
CUST_01823,individual,NA,basic,2021-12-21
CUST_01824,individual,EU,basic,2021-07-12
CUST_01825,individual,LATAM,standard,2021-02-11
CUST_01826,small_business,NA,basic,2020-08-02
CUST_01827,enterprise,NA,premium,2021-12-06
CUST_01828,individual,LATAM,standard,2020-09-10
CUST_01829,individual,APAC,standard,2021-11-09
CUST_01830,enterprise,NA,enterprise,2022-05-05
CUST_01831,small_business,LATAM,standard,2021-01-31
CUST_01832,small_business,NA,standard,2020-07-23
CUST_01833,individual,APAC,premium,2021-01-01
CUST_01834,individual,EU,standard,2022-10-19
CUST_01835,individual,NA,standard,2022-05-06
CUST_01836,small_business,EU,standard,2021-02-14
CUST_01837,government,EU,premium,2022-11-16
CUST_01838,individual,EU,standard,2021-11-23
CUST_01839,small_business,NA,premium,2022-11-20
CUST_01840,small_business,NA,standard,2022-01-19
CUST_01841,enterprise,NA,standard,2021-07-07
CUST_01842,individual,NA,standard,2022-08-24
CUST_01843,small_business,MEA,basic,2021-12-28
CUST_01844,enterprise,NA,premium,2021-04-14
CUST_01845,enterprise,LATAM,standard,2021-10-12
CUST_01846,enterprise,NA,enterprise,2020-11-10
CUST_01847,government,EU,enterprise,2021-03-21
CUST_01848,enterprise,NA,basic,2022-05-11
CUST_01849,individual,EU,basic,2021-09-10
CUST_01850,individual,MEA,enterprise,2022-11-21
CUST_01851,individual,MEA,standard,2021-09-20
CUST_01852,small_business,APAC,premium,2022-08-28
CUST_01853,individual,NA,basic,2020-08-30
CUST_01854,individual,EU,basic,2021-02-21
CUST_01855,small_business,EU,enterprise,2021-07-12
CUST_01856,enterprise,NA,enterprise,2022-04-24
CUST_01857,enterprise,APAC,premium,2022-12-06
CUST_01858,individual,MEA,basic,2021-12-15
CUST_01859,small_business,MEA,premium,2022-07-28
CUST_01860,individual,EU,premium,2021-08-28
CUST_01861,small_business,MEA,standard,2022-12-27
CUST_01862,individual,NA,standard,2021-09-25
CUST_01863,individual,APAC,premium,2020-10-07
CUST_01864,small_business,NA,basic,2021-03-13
CUST_01865,individual,APAC,premium,2021-06-20
CUST_01866,government,EU,standard,2022-07-03
CUST_01867,individual,APAC,standard,2022-12-11
CUST_01868,enterprise,NA,premium,2022-03-16
CUST_01869,small_business,MEA,basic,2022-03-02
CUST_01870,small_business,EU,premium,2022-02-18
CUST_01871,enterprise,EU,standard,2022-09-25
CUST_01872,enterprise,EU,standard,2021-11-30
CUST_01873,small_business,EU,standard,2020-11-18
CUST_01874,individual,EU,basic,2021-03-27
CUST_01875,individual,NA,standard,2021-09-14
CUST_01876,small_business,APAC,premium,2021-08-12
CUST_01877,small_business,APAC,basic,2021-09-09
CUST_01878,individual,LATAM,standard,2022-08-02
CUST_01879,government,APAC,standard,2022-04-22
CUST_01880,small_business,NA,basic,2022-10-15
CUST_01881,enterprise,EU,standard,2021-11-05
CUST_01882,individual,APAC,standard,2022-04-17
CUST_01883,individual,EU,premium,2022-12-16
CUST_01884,individual,APAC,basic,2022-06-29
CUST_01885,enterprise,NA,standard,2021-01-10
CUST_01886,individual,EU,standard,2021-02-14
CUST_01887,individual,APAC,standard,2020-07-23
CUST_01888,enterprise,NA,basic,2021-04-23
CUST_01889,individual,APAC,standard,2022-12-14
CUST_01890,individual,NA,basic,2021-08-31
CUST_01891,small_business,EU,premium,2020-11-30
CUST_01892,small_business,EU,standard,2021-04-10
CUST_01893,individual,APAC,premium,2021-11-23
CUST_01894,enterprise,NA,basic,2022-06-20
CUST_01895,individual,NA,enterprise,2020-08-05
CUST_01896,individual,EU,basic,2022-04-29
CUST_01897,individual,EU,premium,2022-06-20
CUST_01898,individual,APAC,basic,2021-10-26
CUST_01899,individual,NA,basic,2021-01-12
CUST_01900,individual,EU,basic,2021-09-28
CUST_01901,small_business,NA,standard,2020-08-31
CUST_01902,individual,NA,basic,2020-08-17
CUST_01903,small_business,MEA,premium,2020-12-08
CUST_01904,small_business,APAC,enterprise,2022-11-25
CUST_01905,small_business,EU,standard,2021-04-15
CUST_01906,government,LATAM,premium,2022-05-09
CUST_01907,small_business,EU,standard,2022-02-12
CUST_01908,small_business,NA,standard,2021-09-04
CUST_01909,individual,EU,standard,2021-09-29
CUST_01910,small_business,NA,basic,2022-06-19
CUST_01911,small_business,EU,standard,2021-05-10
CUST_01912,enterprise,NA,standard,2020-08-22
CUST_01913,small_business,EU,premium,2020-12-22
CUST_01914,small_business,MEA,premium,2021-02-11
CUST_01915,small_business,EU,standard,2020-08-20
CUST_01916,individual,NA,premium,2022-10-05
CUST_01917,small_business,NA,basic,2021-04-21
CUST_01918,small_business,APAC,enterprise,2021-08-14
CUST_01919,individual,NA,basic,2022-12-14
CUST_01920,individual,NA,premium,2022-07-07
CUST_01921,enterprise,LATAM,basic,2022-10-28
CUST_01922,individual,NA,basic,2021-06-05
CUST_01923,individual,NA,standard,2022-01-03
CUST_01924,enterprise,APAC,standard,2022-07-31
CUST_01925,enterprise,LATAM,standard,2022-09-17
CUST_01926,small_business,LATAM,standard,2021-09-20
CUST_01927,government,APAC,enterprise,2020-10-23
CUST_01928,small_business,APAC,enterprise,2020-09-10
CUST_01929,small_business,EU,basic,2022-09-03
CUST_01930,enterprise,LATAM,basic,2022-03-08
CUST_01931,small_business,APAC,standard,2020-07-24
CUST_01932,individual,APAC,standard,2022-08-13
CUST_01933,individual,NA,enterprise,2020-11-05
CUST_01934,enterprise,NA,premium,2022-01-17
CUST_01935,individual,NA,basic,2020-12-30
CUST_01936,enterprise,EU,premium,2022-07-30
CUST_01937,enterprise,EU,premium,2022-08-13
CUST_01938,enterprise,EU,standard,2021-09-19
CUST_01939,government,EU,premium,2022-12-02
CUST_01940,individual,APAC,premium,2021-07-21
CUST_01941,government,NA,standard,2020-11-02
CUST_01942,individual,NA,premium,2021-02-24
CUST_01943,enterprise,NA,standard,2021-03-26
CUST_01944,government,APAC,premium,2022-03-05
CUST_01945,individual,LATAM,premium,2020-07-21
CUST_01946,individual,APAC,enterprise,2022-12-24
CUST_01947,enterprise,LATAM,standard,2022-08-04
CUST_01948,small_business,EU,basic,2021-06-23
CUST_01949,small_business,EU,standard,2022-01-13
CUST_01950,enterprise,APAC,standard,2022-06-13
CUST_01951,enterprise,NA,standard,2021-11-28
CUST_01952,small_business,APAC,basic,2021-06-27
CUST_01953,individual,NA,standard,2021-07-17
CUST_01954,individual,APAC,basic,2020-10-08
CUST_01955,small_business,NA,premium,2022-02-24
CUST_01956,small_business,MEA,basic,2022-11-01
CUST_01957,enterprise,NA,standard,2022-08-28
CUST_01958,individual,APAC,basic,2022-03-02
CUST_01959,small_business,NA,standard,2022-05-05
CUST_01960,enterprise,MEA,standard,2021-03-30
CUST_01961,small_business,APAC,basic,2022-03-01
CUST_01962,individual,APAC,premium,2021-02-12
CUST_01963,individual,EU,premium,2022-09-16
CUST_01964,individual,EU,premium,2021-12-28
CUST_01965,small_business,NA,standard,2021-11-06
CUST_01966,individual,NA,premium,2021-09-01
CUST_01967,individual,NA,premium,2021-11-15
CUST_01968,small_business,EU,standard,2022-04-06
CUST_01969,small_business,APAC,enterprise,2021-01-26
CUST_01970,government,EU,enterprise,2020-09-10
CUST_01971,individual,EU,standard,2021-09-20
CUST_01972,individual,APAC,premium,2022-09-03
CUST_01973,small_business,EU,basic,2022-07-25
CUST_01974,government,EU,enterprise,2021-04-25
CUST_01975,enterprise,NA,standard,2022-03-11
CUST_01976,individual,NA,standard,2021-12-14
CUST_01977,individual,EU,premium,2022-08-09
CUST_01978,enterprise,EU,enterprise,2022-02-23
CUST_01979,enterprise,NA,premium,2021-08-19
CUST_01980,individual,EU,basic,2022-11-17
CUST_01981,individual,EU,standard,2022-01-21
CUST_01982,enterprise,EU,premium,2021-04-21
CUST_01983,individual,NA,standard,2020-11-13
CUST_01984,individual,EU,premium,2022-02-02
CUST_01985,individual,EU,standard,2021-12-01
CUST_01986,individual,EU,standard,2021-02-14
CUST_01987,enterprise,APAC,standard,2020-07-29
CUST_01988,individual,NA,standard,2020-11-02
CUST_01989,small_business,EU,basic,2021-06-08
CUST_01990,individual,MEA,standard,2020-11-17
CUST_01991,individual,EU,basic,2021-09-01
CUST_01992,small_business,NA,premium,2021-07-06
CUST_01993,individual,NA,premium,2022-04-25
CUST_01994,enterprise,APAC,standard,2022-10-07
CUST_01995,enterprise,EU,standard,2022-11-16
CUST_01996,small_business,LATAM,standard,2022-07-01
CUST_01997,individual,LATAM,standard,2022-04-13
CUST_01998,individual,MEA,standard,2022-03-15
CUST_01999,individual,NA,basic,2022-02-21
CUST_02000,government,APAC,basic,2022-02-02
CUST_02001,individual,APAC,basic,2022-09-22
CUST_02002,individual,EU,standard,2021-12-13
CUST_02003,government,LATAM,basic,2022-05-01
CUST_02004,enterprise,EU,standard,2020-11-22
CUST_02005,small_business,LATAM,basic,2022-02-10
CUST_02006,small_business,EU,standard,2021-11-10
CUST_02007,small_business,LATAM,basic,2021-06-13
CUST_02008,government,APAC,basic,2021-06-12
CUST_02009,small_business,NA,standard,2021-10-02
CUST_02010,individual,APAC,basic,2022-08-09
CUST_02011,individual,MEA,premium,2021-06-30
CUST_02012,government,MEA,standard,2022-11-20
CUST_02013,individual,EU,premium,2022-03-11
CUST_02014,small_business,NA,basic,2021-08-26
CUST_02015,individual,NA,premium,2022-01-07
CUST_02016,enterprise,NA,premium,2022-03-19
CUST_02017,individual,APAC,standard,2022-02-28
CUST_02018,individual,APAC,premium,2020-12-20
CUST_02019,small_business,NA,standard,2021-04-16
CUST_02020,small_business,APAC,premium,2022-01-16
CUST_02021,small_business,MEA,premium,2022-03-28
CUST_02022,individual,MEA,standard,2021-09-18
CUST_02023,government,NA,enterprise,2022-08-18
CUST_02024,small_business,NA,standard,2022-12-23
CUST_02025,small_business,EU,premium,2021-01-11
CUST_02026,small_business,EU,basic,2020-07-18
CUST_02027,small_business,NA,basic,2020-09-01
CUST_02028,enterprise,EU,basic,2020-09-21
CUST_02029,individual,EU,standard,2020-08-25
CUST_02030,enterprise,APAC,basic,2021-09-15
CUST_02031,individual,NA,basic,2020-12-02
CUST_02032,individual,NA,enterprise,2021-12-31
CUST_02033,individual,APAC,standard,2020-09-26
CUST_02034,small_business,NA,standard,2021-12-26
CUST_02035,individual,EU,premium,2021-04-21
CUST_02036,individual,NA,premium,2021-11-22
CUST_02037,individual,NA,standard,2022-07-11
CUST_02038,small_business,APAC,standard,2021-02-02
CUST_02039,small_business,NA,standard,2020-11-29
CUST_02040,individual,NA,standard,2022-05-13
CUST_02041,enterprise,APAC,basic,2020-08-16
CUST_02042,small_business,MEA,premium,2021-07-05
CUST_02043,small_business,APAC,premium,2022-12-30
CUST_02044,government,APAC,enterprise,2022-11-09
CUST_02045,enterprise,NA,premium,2021-11-11
CUST_02046,individual,APAC,standard,2021-12-27
CUST_02047,small_business,NA,premium,2022-11-14
CUST_02048,individual,EU,standard,2022-12-27
CUST_02049,individual,NA,premium,2020-09-26
CUST_02050,individual,APAC,enterprise,2021-10-25
CUST_02051,government,LATAM,basic,2022-01-29
CUST_02052,individual,EU,basic,2021-08-28
CUST_02053,individual,NA,premium,2022-01-24
CUST_02054,enterprise,NA,standard,2022-01-18
CUST_02055,enterprise,APAC,standard,2022-05-04
CUST_02056,government,APAC,standard,2020-11-10
CUST_02057,individual,EU,basic,2022-10-31
CUST_02058,enterprise,EU,premium,2021-01-21
CUST_02059,individual,NA,enterprise,2021-10-06
CUST_02060,individual,EU,standard,2022-09-19
CUST_02061,small_business,EU,basic,2021-12-07
CUST_02062,individual,EU,standard,2020-07-30
CUST_02063,small_business,APAC,basic,2021-12-04
CUST_02064,small_business,EU,standard,2022-09-20
CUST_02065,individual,LATAM,premium,2021-09-24
CUST_02066,small_business,EU,basic,2022-12-20
CUST_02067,small_business,NA,premium,2022-06-17
CUST_02068,enterprise,NA,standard,2022-01-03
CUST_02069,individual,APAC,standard,2022-04-28
CUST_02070,individual,NA,basic,2021-05-13
CUST_02071,individual,MEA,premium,2022-02-17
CUST_02072,small_business,EU,basic,2021-09-08
CUST_02073,individual,NA,standard,2022-12-24
CUST_02074,small_business,APAC,basic,2022-05-03
CUST_02075,small_business,APAC,premium,2021-10-26
CUST_02076,individual,MEA,standard,2022-06-09
CUST_02077,enterprise,NA,premium,2021-01-20
CUST_02078,small_business,EU,premium,2020-08-12
CUST_02079,small_business,MEA,standard,2021-10-30
CUST_02080,individual,NA,premium,2022-11-19
CUST_02081,small_business,LATAM,standard,2021-01-22
CUST_02082,individual,EU,basic,2020-12-10
CUST_02083,enterprise,APAC,premium,2021-12-13
CUST_02084,individual,NA,enterprise,2021-12-26
CUST_02085,individual,EU,standard,2022-08-09
CUST_02086,individual,NA,standard,2020-11-09
CUST_02087,individual,MEA,basic,2022-03-17
CUST_02088,individual,LATAM,premium,2022-01-19
CUST_02089,enterprise,NA,basic,2022-07-05
CUST_02090,enterprise,LATAM,basic,2021-02-07
CUST_02091,individual,APAC,premium,2022-01-20
CUST_02092,government,NA,basic,2020-09-25
CUST_02093,individual,NA,standard,2020-10-05
CUST_02094,government,LATAM,premium,2022-10-27
CUST_02095,individual,LATAM,basic,2022-06-21
CUST_02096,individual,EU,standard,2021-04-28
CUST_02097,individual,APAC,enterprise,2020-11-11
CUST_02098,small_business,NA,standard,2020-10-15
CUST_02099,individual,NA,standard,2022-03-21
CUST_02100,enterprise,LATAM,enterprise,2021-08-19
CUST_02101,individual,NA,standard,2021-02-21
CUST_02102,small_business,NA,standard,2021-03-12
CUST_02103,enterprise,EU,standard,2022-07-02
CUST_02104,individual,EU,premium,2020-12-30
CUST_02105,government,EU,standard,2021-03-19
CUST_02106,enterprise,EU,basic,2022-05-22
CUST_02107,enterprise,EU,basic,2022-05-23
CUST_02108,individual,LATAM,standard,2020-08-22
CUST_02109,individual,EU,basic,2022-10-07
CUST_02110,individual,EU,basic,2022-11-20
CUST_02111,small_business,EU,standard,2021-09-10
CUST_02112,individual,EU,standard,2022-03-28
CUST_02113,individual,NA,basic,2021-03-12
CUST_02114,individual,LATAM,basic,2021-08-06
CUST_02115,small_business,APAC,premium,2022-05-13
CUST_02116,individual,NA,basic,2022-06-10
CUST_02117,individual,APAC,basic,2020-11-29
CUST_02118,enterprise,APAC,basic,2021-01-09
CUST_02119,small_business,NA,premium,2020-12-29
CUST_02120,small_business,LATAM,basic,2022-03-01
CUST_02121,individual,NA,enterprise,2021-11-12
CUST_02122,enterprise,APAC,basic,2021-03-03
CUST_02123,small_business,APAC,basic,2021-11-20
CUST_02124,individual,APAC,basic,2022-05-07
CUST_02125,small_business,APAC,premium,2020-12-23
CUST_02126,enterprise,NA,basic,2020-08-18
CUST_02127,individual,APAC,premium,2022-06-01
CUST_02128,individual,LATAM,basic,2022-08-12
CUST_02129,small_business,NA,enterprise,2022-12-23
CUST_02130,small_business,APAC,standard,2022-05-16
CUST_02131,individual,APAC,standard,2020-10-26
CUST_02132,small_business,NA,standard,2021-05-30
CUST_02133,enterprise,LATAM,basic,2022-01-28
CUST_02134,small_business,APAC,enterprise,2021-05-24
CUST_02135,enterprise,MEA,basic,2021-11-27
CUST_02136,individual,EU,standard,2022-01-30
CUST_02137,small_business,EU,premium,2022-09-28
CUST_02138,individual,APAC,basic,2020-09-07
